,number,state,value,datetime_start,datetime_complete,params,params,params,params,params,system_attrs
,,,,,,lambda1_dim1,lambda1_dim2,lambda2_dim1,lambda2_dim2,learning_rate,_number
29,29,TrialState.COMPLETE,0.5968014001846313,2019-08-15 14:38:29.773314,2019-08-15 14:40:55.121016,2.1285922877171666e-05,0.004337734778479239,0.7000000000000001,0.15000000000000002,4.473915688395238e-05,29
30,30,TrialState.COMPLETE,0.479441300034523,2019-08-15 14:40:55.125692,2019-08-15 14:43:20.844461,6.762980393988257e-05,0.0095042048524152,0.9500000000000001,0.05,1.7302596976568393e-06,30
31,31,TrialState.COMPLETE,0.559415340423584,2019-08-15 14:43:20.849309,2019-08-15 14:45:46.841633,6.371539924991527e-06,2.9109127949701312e-05,0.45,0.6000000000000001,1.8828530247555695e-05,31
32,32,TrialState.COMPLETE,0.4758090078830719,2019-08-15 14:45:46.846931,2019-08-15 14:48:12.264016,1.057316168423034e-06,7.004429676112202e-05,0.4,0.7500000000000001,6.538540741387188e-06,32
33,33,TrialState.COMPLETE,0.48386888206005096,2019-08-15 14:48:12.268931,2019-08-15 14:50:37.399519,6.4113985903219635e-06,5.466417104965158e-06,0.9500000000000001,0.55,3.913509921403661e-06,33
34,34,TrialState.COMPLETE,0.5149462223052979,2019-08-15 14:50:37.404585,2019-08-15 14:53:03.341439,0.0054432518893840045,0.0008014785850071612,0.35000000000000003,0.9000000000000001,2.014927651976149e-06,34
35,35,TrialState.COMPLETE,0.5299685597419739,2019-08-15 14:53:03.347156,2019-08-15 14:55:29.066769,0.0007810917871528491,0.00016871348471302842,0.6500000000000001,0.7000000000000001,1.3827463722262444e-05,35
36,36,TrialState.COMPLETE,0.4803752899169922,2019-08-15 14:55:29.072392,2019-08-15 14:57:55.114850,0.0019477422289264014,8.824674800858348e-05,0.3,0.9000000000000001,2.71677750975379e-05,36
37,37,TrialState.COMPLETE,0.48430003225803375,2019-08-15 14:57:55.120418,2019-08-15 15:00:23.296521,2.6271735858027228e-06,0.0020468752512324143,0.9500000000000001,0.7000000000000001,1.0291880654281115e-06,37
38,38,TrialState.COMPLETE,0.5911120176315308,2019-08-15 15:00:23.302149,2019-08-15 15:02:51.402304,0.009909592094747526,0.00531203013948474,0.6000000000000001,0.55,0.0008616942658865051,38
39,39,TrialState.COMPLETE,0.5035942196846008,2019-08-15 15:02:51.408046,2019-08-15 15:05:19.588165,8.930867299776401e-05,0.003188640529450713,0.9500000000000001,0.7000000000000001,1.915038629988039e-05,39
40,40,TrialState.COMPLETE,0.3921997994184494,2019-08-15 15:05:19.594116,2019-08-15 15:07:47.938691,0.0001784352346840278,0.00036371251905600134,0.2,0.8500000000000001,3.803847608933725e-05,40
41,41,TrialState.COMPLETE,0.5424537062644958,2019-08-15 15:07:47.944882,2019-08-15 15:10:15.898680,0.0001857198147141926,0.0003338695155149865,0.2,1.0,6.9627613239795e-05,41
42,42,TrialState.COMPLETE,0.6805593371391296,2019-08-15 15:10:15.905114,2019-08-15 15:12:42.139233,3.2617364408074384e-05,1.3243044773125276e-05,0.05,0.9000000000000001,0.00021476915664473225,42
43,43,TrialState.COMPLETE,0.48831334710121155,2019-08-15 15:12:42.145623,2019-08-15 15:15:08.198752,0.0013694003313211103,0.00014470880418601355,0.05,0.55,3.727407077593543e-05,43
44,44,TrialState.COMPLETE,0.5124538540840149,2019-08-15 15:15:08.205248,2019-08-15 15:17:33.845876,0.00024807704407908384,3.4209542987835076e-06,0.2,0.45,0.0006316519482421967,44
45,45,TrialState.COMPLETE,0.5273062586784363,2019-08-15 15:17:33.852866,2019-08-15 15:20:00.982227,0.0004969957823092013,0.0014169497652104291,0.15000000000000002,0.9000000000000001,0.0003281591696181816,45
46,46,TrialState.COMPLETE,0.511101245880127,2019-08-15 15:20:00.989073,2019-08-15 15:22:29.619625,0.00013953531056070455,4.9422515020336e-05,0.35000000000000003,0.7000000000000001,5.8629192734484646e-05,46
47,47,TrialState.COMPLETE,0.49865181744098663,2019-08-15 15:22:29.626709,2019-08-15 15:24:56.409642,9.173557421024138e-05,2.7797022718513402e-05,0.05,0.9000000000000001,8.054939256383177e-05,47
48,48,TrialState.COMPLETE,0.4421272575855255,2019-08-15 15:24:56.416636,2019-08-15 15:27:23.184816,2.960161534120431e-05,0.0026710805866939896,0.3,0.9000000000000001,1.0435549422497137e-05,48
49,49,TrialState.COMPLETE,0.5055229961872101,2019-08-15 15:27:23.192200,2019-08-15 15:29:51.158762,1.0481736344746162e-05,0.0006132156565228325,0.2,0.8500000000000001,0.00028757375972871603,49
50,50,TrialState.COMPLETE,0.5615860819816589,2019-08-15 15:29:51.166445,2019-08-15 15:32:19.330073,0.0031399259194454807,1.0323891138844308e-06,0.05,0.55,0.00010873310407955081,50
51,51,TrialState.COMPLETE,0.4176150858402252,2019-08-15 15:32:19.337675,2019-08-15 15:34:47.667420,1.7189313817906548e-05,7.5027057414881296e-06,0.05,0.7000000000000001,3.931387701453901e-05,51
52,52,TrialState.COMPLETE,0.5258908867835999,2019-08-15 15:34:47.675290,2019-08-15 15:37:13.895495,0.0009095092337891642,1.871866715463066e-05,0.05,0.8500000000000001,2.4565643290402598e-05,52
53,53,TrialState.COMPLETE,0.46810291707515717,2019-08-15 15:37:13.903351,2019-08-15 15:39:40.322152,6.557915602834932e-05,0.00031167491471214144,0.2,0.7000000000000001,1.7024338306482852e-05,53
54,54,TrialState.COMPLETE,0.6101462841033936,2019-08-15 15:39:40.330405,2019-08-15 15:42:07.128485,3.923751457839828e-05,9.227107324381664e-05,0.05,0.8500000000000001,0.00016258102738470146,54
55,55,TrialState.COMPLETE,0.45489057898521423,2019-08-15 15:42:07.136569,2019-08-15 15:44:33.678804,0.00013911690109758118,0.0001745595114093045,0.6000000000000001,0.7000000000000001,7.620960593755094e-06,55
56,56,TrialState.COMPLETE,0.5473988354206085,2019-08-15 15:44:33.687300,2019-08-15 15:47:00.809939,1.2844522781987231e-05,0.0009411286677466148,0.05,0.7000000000000001,5.970475832525197e-06,56
57,57,TrialState.COMPLETE,0.5323829054832458,2019-08-15 15:47:00.818294,2019-08-15 15:49:27.098949,7.919056814820331e-06,0.0005144951013768247,0.2,0.55,3.5363948320788825e-06,57
58,58,TrialState.COMPLETE,0.4963989704847336,2019-08-15 15:49:27.107578,2019-08-15 15:51:52.869339,0.0003027785857768051,0.0012778013352027038,0.05,0.7000000000000001,3.273454383196771e-05,58
59,59,TrialState.COMPLETE,0.49004659056663513,2019-08-15 15:51:52.878125,2019-08-15 15:54:18.866457,2.3085690142011817e-05,0.0003291808300080673,0.05,0.55,5.117651586600105e-05,59
60,60,TrialState.COMPLETE,0.47760382294654846,2019-08-15 15:54:18.875354,2019-08-15 15:56:43.886540,0.0006279366206080063,2.2156923634501287e-06,0.05,1.0,1.1199080569055195e-05,60
61,61,TrialState.COMPLETE,0.6510096192359924,2019-08-15 15:56:43.895345,2019-08-15 15:59:10.601786,0.0004053912776137906,0.008692809103899727,0.2,0.45,9.693900881484545e-05,61
62,62,TrialState.COMPLETE,0.4853144437074661,2019-08-15 15:59:10.611098,2019-08-15 16:01:43.627405,4.792703261005581e-06,2.0726024443906956e-05,0.6000000000000001,0.7000000000000001,2.1146173441879336e-06,62
63,63,TrialState.COMPLETE,0.6504251658916473,2019-08-15 16:01:43.636939,2019-08-15 16:04:24.033921,4.58202302029588e-05,0.00011723899592100664,0.55,0.4,0.00014998948620611603,63
64,64,TrialState.COMPLETE,0.5143115818500519,2019-08-15 16:04:24.043717,2019-08-15 16:07:12.656573,0.001388785067088604,4.208413329652617e-05,0.05,0.7000000000000001,8.151360929014007e-06,64
65,65,TrialState.COMPLETE,0.5161198377609253,2019-08-15 16:07:12.667387,2019-08-15 16:09:48.227337,1.4389097841848893e-05,5.7237772080335586e-05,0.05,0.8500000000000001,4.2264065874995536e-05,65
66,66,TrialState.COMPLETE,0.4522872120141983,2019-08-15 16:09:48.237126,2019-08-15 16:12:24.181870,1.712681680946801e-05,6.706825559733061e-06,0.05,0.7000000000000001,2.169044718694267e-05,66
67,67,TrialState.COMPLETE,0.48050977289676666,2019-08-15 16:12:24.192217,2019-08-15 16:14:58.317964,2.3969651432226257e-05,8.196643825311443e-06,0.15000000000000002,0.7000000000000001,1.5483007413345078e-05,67
68,68,TrialState.COMPLETE,0.44441843032836914,2019-08-15 16:14:58.328206,2019-08-15 16:17:34.354460,0.00018970996410114393,3.6706744006852032e-06,0.05,0.7000000000000001,5.710065939358006e-05,68
69,69,TrialState.COMPLETE,0.5470147430896759,2019-08-15 16:17:34.366405,2019-08-15 16:20:09.704935,2.730733400142297e-06,3.053042313433834e-05,0.05,0.7000000000000001,3.667697521818176e-05,69
70,70,TrialState.COMPLETE,0.4926603436470032,2019-08-15 16:20:09.715070,2019-08-15 16:22:43.593619,0.00010613600140758351,0.0001903726513427983,0.05,0.7000000000000001,4.72715880187965e-06,70
71,71,TrialState.COMPLETE,0.44249793887138367,2019-08-15 16:22:43.604252,2019-08-15 16:25:17.399254,1.796448591670512e-05,1.6214141496714407e-06,0.05,0.8500000000000001,2.854107919985159e-05,71
72,72,TrialState.COMPLETE,0.5532293617725372,2019-08-15 16:25:17.410339,2019-08-15 16:27:50.167183,7.318957182175724e-05,1.1823115688134522e-06,0.05,0.7000000000000001,1.2636689014559223e-05,72
73,73,TrialState.COMPLETE,0.7633565366268158,2019-08-15 16:27:50.178012,2019-08-15 16:30:20.827193,8.633661130711678e-06,1.3932456049501094e-05,0.05,0.7000000000000001,0.0002544737163659274,73
74,74,TrialState.COMPLETE,0.5902160108089447,2019-08-15 16:30:20.838896,2019-08-15 16:32:51.523722,4.671444364020309e-06,0.0005915687444281163,0.05,0.8500000000000001,9.238962816995663e-05,74
75,75,TrialState.COMPLETE,0.5363673269748688,2019-08-15 16:32:51.535190,2019-08-15 16:35:21.907815,0.00024068653723173172,7.35572859453529e-05,0.05,0.7000000000000001,2.2209480719954603e-05,75
76,76,TrialState.COMPLETE,0.404762864112854,2019-08-15 16:35:21.919232,2019-08-15 16:37:55.026242,5.091973661174497e-05,2.380473268450354e-06,0.05,0.7000000000000001,0.00039823903835421525,76
77,77,TrialState.COMPLETE,0.556252658367157,2019-08-15 16:37:55.038106,2019-08-15 16:40:24.545013,5.488516739472645e-05,0.0002831204942038566,0.05,0.7000000000000001,0.000936052123944783,77
78,78,TrialState.COMPLETE,0.5128778517246246,2019-08-15 16:40:24.556330,2019-08-15 16:42:56.373569,0.00011498448534203485,0.00011756675794009229,0.05,0.7000000000000001,0.0004583406915278284,78
79,79,TrialState.COMPLETE,0.546834260225296,2019-08-15 16:42:56.385132,2019-08-15 16:45:25.640359,4.146029566731771e-05,0.0004360382572410269,0.05,0.7000000000000001,0.0007384179963572096,79
80,80,TrialState.COMPLETE,0.39694198966026306,2019-08-15 16:45:25.651904,2019-08-15 16:47:56.045918,2.7972935284687388e-05,0.001954454710959666,0.05,0.7000000000000001,0.0003551408335761681,80
81,81,TrialState.COMPLETE,0.4467034488916397,2019-08-15 16:47:56.057973,2019-08-15 16:50:23.468261,3.075270971198171e-05,0.0018731374129156136,0.05,1.0,0.00041670239176706884,81
82,82,TrialState.COMPLETE,0.45183272659778595,2019-08-15 16:50:23.480181,2019-08-15 16:52:51.562897,0.00016106240251646995,0.00537057242190557,0.05,0.8500000000000001,0.000545553278576547,82
83,83,TrialState.COMPLETE,0.6094386279582977,2019-08-15 16:52:51.575328,2019-08-15 16:55:17.480496,0.00023603462181893392,0.0028292478865207444,0.05,0.8500000000000001,0.00012565309613991226,83
84,84,TrialState.COMPLETE,0.5731139183044434,2019-08-15 16:55:17.492882,2019-08-15 16:57:43.515737,8.261138915641988e-05,0.006731574853877823,0.05,1.0,0.00021440957636331156,84
85,85,TrialState.COMPLETE,0.5967998802661896,2019-08-15 16:57:43.528183,2019-08-15 17:00:09.276215,0.00046576732509796446,0.0015437700007788688,0.05,1.0,0.00034631803502996116,85
86,86,TrialState.COMPLETE,0.4785071313381195,2019-08-15 17:00:09.289184,2019-08-15 17:02:36.503450,5.60720933112967e-05,0.0012007074062524343,0.05,0.8500000000000001,0.00021481572203249283,86
87,87,TrialState.COMPLETE,0.49582912027835846,2019-08-15 17:02:36.516051,2019-08-15 17:05:04.502504,0.0011173023213427264,0.0038321813332425412,0.05,0.8500000000000001,0.0003854049957830085,87
88,88,TrialState.COMPLETE,0.5669876635074615,2019-08-15 17:05:04.515392,2019-08-15 17:07:34.430476,0.0006999430742991868,0.0007197141680010515,0.05,0.8500000000000001,0.0006274160838005675,88
89,89,TrialState.COMPLETE,0.5376780331134796,2019-08-15 17:07:34.444115,2019-08-15 17:10:05.883653,0.002293217986787605,0.00020989323177162495,0.05,0.7000000000000001,6.82231190761501e-05,89
90,90,TrialState.COMPLETE,0.674331933259964,2019-08-15 17:10:05.897302,2019-08-15 17:12:36.233800,1.1974886213126625e-05,0.002336972697544892,0.05,1.0,0.00013461825398231598,90
91,91,TrialState.COMPLETE,0.716139554977417,2019-08-15 17:12:36.247433,2019-08-15 17:15:07.974076,0.0036720949718392483,0.001049104518402065,0.05,1.0,0.00027494057544406257,91
92,92,TrialState.COMPLETE,0.6281630098819733,2019-08-15 17:15:07.989136,2019-08-15 17:17:38.643074,0.00037972965324396357,0.0037084548277997154,0.35000000000000003,0.55,0.00019053613617932467,92
93,93,TrialState.COMPLETE,0.5442752540111542,2019-08-15 17:17:38.656899,2019-08-15 17:20:12.804441,1.328480264697134e-06,0.000864249644458577,0.05,0.7000000000000001,0.0009989098646919793,93
94,94,TrialState.COMPLETE,0.566177099943161,2019-08-15 17:20:12.819122,2019-08-15 17:22:43.463568,2.577247098289847e-05,0.0023532988085801848,0.05,0.7000000000000001,0.0008412324810854275,94
95,95,TrialState.COMPLETE,0.5463237166404724,2019-08-15 17:22:43.477398,2019-08-15 17:25:12.214268,6.482335539122755e-05,0.00045079897196286,0.05,1.0,0.0005103387234188515,95
96,96,TrialState.COMPLETE,0.6958386898040771,2019-08-15 17:25:12.228531,2019-08-15 17:27:39.938611,0.0001559793297434299,2.3820131774802135e-06,0.05,0.7000000000000001,0.00018428785985715831,96
97,97,TrialState.COMPLETE,0.7027147114276886,2019-08-15 17:27:39.953318,2019-08-15 17:30:13.642569,6.873000175324086e-06,0.007792823596416621,0.05,0.7000000000000001,0.00024147608062255344,97
98,98,TrialState.COMPLETE,0.7089654803276062,2019-08-15 17:30:13.657098,2019-08-15 17:32:45.672550,3.1539428065034184e-06,0.0002675078907806434,0.05,0.7000000000000001,0.00014447513341469048,98
99,99,TrialState.COMPLETE,0.4886518716812134,2019-08-15 17:32:45.688736,2019-08-15 17:35:18.503984,0.000294004021627279,0.0003880630545558347,0.05,0.7000000000000001,1.5102786542298556e-06,99
100,100,TrialState.COMPLETE,0.5889937579631805,2019-08-15 17:35:18.520610,2019-08-15 17:37:46.689594,1.7972726347881533e-06,0.00014974380402898446,0.05,0.55,0.0007040609817922812,100
101,101,TrialState.COMPLETE,0.5391005575656891,2019-08-15 17:37:46.704615,2019-08-15 17:40:13.536581,2.072286514614506e-05,0.0006755797121189246,0.05,0.7000000000000001,0.000302963074569816,101
102,102,TrialState.COMPLETE,0.608066588640213,2019-08-15 17:40:13.552086,2019-08-15 17:42:41.664176,0.00012384797294749,0.004817980054466631,0.05,0.7000000000000001,9.78399648536874e-05,102
103,103,TrialState.COMPLETE,0.5001140236854553,2019-08-15 17:42:41.679322,2019-08-15 17:45:09.538697,0.008527644305991431,7.68601630329349e-05,0.05,0.8500000000000001,8.188383310949318e-05,103
104,104,TrialState.COMPLETE,0.685331404209137,2019-08-15 17:45:09.554047,2019-08-15 17:47:37.136822,0.0005241435766245504,5.334917058518857e-05,0.05,1.0,0.0003586037483176278,104
105,105,TrialState.COMPLETE,0.536254495382309,2019-08-15 17:47:37.151989,2019-08-15 17:50:04.356805,5.147252179982078e-06,3.5101868100479286e-05,0.05,0.7000000000000001,2.412432585613369e-06,105
106,106,TrialState.COMPLETE,0.5302400588989258,2019-08-15 17:50:04.372376,2019-08-15 17:52:32.113178,2.3001405650750318e-06,0.003221381473996259,0.15000000000000002,0.7000000000000001,4.539519254563863e-05,106
107,107,TrialState.COMPLETE,0.562745213508606,2019-08-15 17:52:32.128773,2019-08-15 17:54:59.657122,0.0018258447980318345,0.0017337748659281046,0.05,1.0,6.91683659066928e-05,107
108,108,TrialState.COMPLETE,0.5715890228748322,2019-08-15 17:54:59.672864,2019-08-15 17:57:27.230693,9.006224464545725e-05,1.5461098313852898e-05,0.05,0.8500000000000001,0.00010486225304296503,108
109,109,TrialState.COMPLETE,0.5753184854984283,2019-08-15 17:57:27.246649,2019-08-15 17:59:54.622076,3.6755636422510676e-05,2.2000016352007726e-05,0.05,1.0,0.0005996478762105336,109
110,110,TrialState.COMPLETE,0.4533237963914871,2019-08-15 17:59:54.638888,2019-08-15 18:02:21.950247,0.00019366771256607045,0.0005331739636117633,0.05,1.0,0.00039533538608632184,110
111,111,TrialState.COMPLETE,0.5238271057605743,2019-08-15 18:02:21.966954,2019-08-15 18:04:48.992501,0.0008344509206762399,0.009936050074863442,0.05,0.8500000000000001,0.0008331890587539326,111
112,112,TrialState.COMPLETE,0.48275503516197205,2019-08-15 18:04:49.008860,2019-08-15 18:07:16.478497,4.9125365790536236e-05,4.8973781959872284e-06,0.05,0.7000000000000001,0.00046150186143004824,112
113,113,TrialState.COMPLETE,0.46031320095062256,2019-08-15 18:07:16.494773,2019-08-15 18:09:43.971300,2.769962510729374e-05,1.0184975995439528e-05,0.05,0.8500000000000001,3.1472369955864256e-05,113
114,114,TrialState.COMPLETE,0.48744843900203705,2019-08-15 18:09:43.988167,2019-08-15 18:12:11.695175,0.0010612399673768382,0.0014206860750550971,0.05,1.0,5.436293202728739e-06,114
115,115,TrialState.COMPLETE,0.6294707655906677,2019-08-15 18:12:11.711983,2019-08-15 18:14:39.205630,1.4803436838679364e-05,0.00010753036283858372,0.05,0.8500000000000001,0.00015649363544568553,115
116,116,TrialState.COMPLETE,0.5445842742919922,2019-08-15 18:14:39.223283,2019-08-15 18:17:06.258354,1.0983681087335096e-05,0.006489639747335651,0.05,1.0,1.1725611413902412e-06,116
117,117,TrialState.COMPLETE,0.5903143882751465,2019-08-15 18:17:06.275347,2019-08-15 18:19:33.753303,8.853349951565977e-06,1.1878424248580618e-06,0.05,0.55,6.034762616421834e-05,117
118,118,TrialState.COMPLETE,0.547834575176239,2019-08-15 18:19:33.770432,2019-08-15 18:22:01.300620,7.936231575526876e-05,0.0009439207630012667,0.05,0.8500000000000001,6.9806487448827374e-06,118
119,119,TrialState.COMPLETE,0.508000910282135,2019-08-15 18:22:01.317650,2019-08-15 18:24:28.770989,5.686701134970402e-06,0.0003635890876667174,0.05,0.7000000000000001,2.5162834444466494e-05,119
120,120,TrialState.COMPLETE,0.49525798857212067,2019-08-15 18:24:28.788523,2019-08-15 18:26:56.491991,0.00010368101070584329,1.0443329935693695e-05,0.05,0.55,1.758202785686243e-05,120
121,121,TrialState.COMPLETE,0.5091943591833115,2019-08-15 18:26:56.509608,2019-08-15 18:29:24.955908,0.004277174642216908,4.317439273837891e-05,0.05,0.7000000000000001,0.00012554230058639963,121
122,122,TrialState.COMPLETE,0.5417150855064392,2019-08-15 18:29:24.973576,2019-08-15 18:31:52.633152,4.241332981423794e-05,2.2570152363411154e-06,0.05,0.8500000000000001,0.00024411677704073984,122
123,123,TrialState.COMPLETE,0.5382271409034729,2019-08-15 18:31:52.653746,2019-08-15 18:34:21.142923,0.00022017803792052096,0.00020756436167209758,0.3,0.55,9.636703081686343e-06,123
124,124,TrialState.COMPLETE,0.5093878507614136,2019-08-15 18:34:21.160992,2019-08-15 18:36:48.872921,3.922724602639877e-06,2.919164346849287e-06,0.05,0.7000000000000001,3.881575614562403e-06,124
125,125,TrialState.COMPLETE,0.5108190178871155,2019-08-15 18:36:48.890844,2019-08-15 18:39:17.101094,0.0002865132107239148,0.00013734480007724596,0.05,0.8500000000000001,4.951471842916515e-05,125
126,126,TrialState.COMPLETE,0.5483499467372894,2019-08-15 18:39:17.119768,2019-08-15 18:41:45.568144,1.963004479928924e-05,0.0002421095546250982,0.3,0.8500000000000001,0.00031471695995071325,126
127,127,TrialState.COMPLETE,0.5946610569953918,2019-08-15 18:41:45.586859,2019-08-15 18:44:13.425371,3.457866729501111e-05,0.0011636259165968893,0.05,0.55,8.314869394715995e-05,127
128,128,TrialState.COMPLETE,0.4495763033628464,2019-08-15 18:44:13.444166,2019-08-15 18:46:41.733370,7.61564695596317e-06,2.4191327747007356e-05,0.05,0.7000000000000001,0.0004513043476954731,128
129,129,TrialState.COMPLETE,0.5941121578216553,2019-08-15 18:46:41.752129,2019-08-15 18:49:10.298641,6.280985519332787e-05,0.0020442087786051444,0.05,1.0,0.00017438322507671355,129
130,130,TrialState.COMPLETE,0.46648164093494415,2019-08-15 18:49:10.317799,2019-08-15 18:51:38.608099,0.0006305787145713814,8.667250110491605e-05,0.05,1.0,3.2311387112406097e-06,130
131,131,TrialState.COMPLETE,0.5613532960414886,2019-08-15 18:51:38.627155,2019-08-15 18:54:06.857221,0.0003957891655623084,6.434241959838665e-05,0.05,0.7000000000000001,0.0006810931180958201,131
132,132,TrialState.COMPLETE,0.472742959856987,2019-08-15 18:54:06.876578,2019-08-15 18:56:35.325797,0.0001478639915867282,0.000493999113467134,0.05,0.7000000000000001,0.0005575214571019536,132
