,number,state,value,datetime_start,datetime_complete,params,params,params,params,params,system_attrs
,,,,,,lambda1_dim1,lambda1_dim2,lambda2_dim1,lambda2_dim2,learning_rate,_number
257,257,TrialState.COMPLETE,0.45741721987724304,2019-08-12 19:56:17.202590,2019-08-12 19:57:39.575229,0.0020001862819042883,4.390649133736858e-06,0.25,0.8,0.00015505104143178115,257
258,258,TrialState.COMPLETE,0.4066700041294098,2019-08-12 19:57:39.611290,2019-08-12 19:59:02.158636,0.0014731760568064544,2.143639494720027e-06,0.45,0.8500000000000001,0.00029740898406149097,258
259,259,TrialState.COMPLETE,0.41362497210502625,2019-08-12 19:59:02.194813,2019-08-12 20:00:25.426567,2.509619994229387e-05,1.456180833006069e-06,0.45,0.8500000000000001,0.00018121221719265314,259
260,260,TrialState.COMPLETE,0.4141337126493454,2019-08-12 20:00:25.462729,2019-08-12 20:01:48.462494,9.607215950879604e-06,2.4896152759849836e-06,0.45,0.8,0.0001262513754794987,260
261,261,TrialState.COMPLETE,0.4305078536272049,2019-08-12 20:01:48.499017,2019-08-12 20:03:11.287593,0.004103061883927623,4.9634868168664135e-06,0.45,0.8500000000000001,8.660343595920615e-05,261
262,262,TrialState.COMPLETE,0.4750221371650696,2019-08-12 20:03:11.323638,2019-08-12 20:04:34.347477,1.022547083897776e-06,6.491909388572747e-06,0.45,0.8500000000000001,0.00021954540057674219,262
263,263,TrialState.COMPLETE,0.4297819286584854,2019-08-12 20:04:34.384039,2019-08-12 20:05:57.323088,9.751034365353139e-05,3.4791451856019242e-06,0.45,0.8500000000000001,0.0002492307805093426,263
264,264,TrialState.COMPLETE,0.4506767690181732,2019-08-12 20:05:57.360157,2019-08-12 20:07:20.771045,6.936488451153323e-05,1.0118248521267332e-06,0.25,0.8500000000000001,0.0004673614831088964,264
265,265,TrialState.COMPLETE,0.4383637607097626,2019-08-12 20:07:20.808088,2019-08-12 20:08:43.995747,0.00015497611136411877,1.6643521943997262e-05,0.25,0.8500000000000001,0.00036672819025667617,265
266,266,TrialState.COMPLETE,0.43904539942741394,2019-08-12 20:08:44.033054,2019-08-12 20:10:06.996954,0.003020834480568213,8.455802037090168e-06,0.25,0.8500000000000001,0.00017890869461829295,266
267,267,TrialState.COMPLETE,0.41436026990413666,2019-08-12 20:10:07.034039,2019-08-12 20:11:30.658069,3.510584195291586e-05,3.934770904625894e-06,0.25,0.8500000000000001,0.0006077665135085904,267
268,268,TrialState.COMPLETE,0.43719884753227234,2019-08-12 20:11:30.695670,2019-08-12 20:12:54.482630,0.0002260044785886241,1.5948619071719282e-06,0.45,0.8500000000000001,5.342371080974559e-05,268
269,269,TrialState.COMPLETE,0.46528491377830505,2019-08-12 20:12:54.519818,2019-08-12 20:14:17.479225,0.0008405723365211609,1.1681657461233737e-06,0.45,0.8500000000000001,0.00030967864258380195,269
270,270,TrialState.COMPLETE,0.4243364930152893,2019-08-12 20:14:17.516966,2019-08-12 20:15:40.140820,0.00034054200068175385,3.061204813097391e-06,0.45,0.8500000000000001,0.00010813278764931308,270
271,271,TrialState.COMPLETE,0.40079326927661896,2019-08-12 20:15:40.178376,2019-08-12 20:17:03.177679,0.0012015342190213635,1.2255792824815775e-05,0.45,0.8500000000000001,7.843859324894286e-05,271
272,272,TrialState.COMPLETE,0.4629877805709839,2019-08-12 20:17:03.215909,2019-08-12 20:18:25.952181,0.009916332916997077,4.378346897475937e-05,0.45,0.8500000000000001,3.9769966578252236e-05,272
273,273,TrialState.COMPLETE,0.4069380462169647,2019-08-12 20:18:25.989732,2019-08-12 20:19:49.697728,0.00044649960520903246,1.926015344735003e-06,0.45,0.8500000000000001,0.0002715325028769107,273
274,274,TrialState.COMPLETE,0.48013727366924286,2019-08-12 20:19:49.735819,2019-08-12 20:21:12.403461,0.00026198071535355426,7.414753866892703e-06,0.45,0.8500000000000001,0.00041660383537281415,274
275,275,TrialState.COMPLETE,0.4744577556848526,2019-08-12 20:21:12.442094,2019-08-12 20:22:35.301189,1.3160148150545197e-06,1.9123307352541157e-05,0.25,0.8500000000000001,0.00015207219270586836,275
276,276,TrialState.COMPLETE,0.4623255729675293,2019-08-12 20:22:35.339386,2019-08-12 20:23:57.458188,0.0006563949502692593,2.6609411966932934e-05,0.45,0.8500000000000001,3.330801179161409e-05,276
277,277,TrialState.COMPLETE,0.4317883849143982,2019-08-12 20:23:57.496534,2019-08-12 20:25:20.608063,8.290363079536668e-06,5.523034008484744e-06,0.45,0.8500000000000001,0.0002130816099619655,277
278,278,TrialState.COMPLETE,0.44020791351795197,2019-08-12 20:25:20.646693,2019-08-12 20:26:43.662532,0.0026748776604575033,0.0001245599800804378,0.45,0.8500000000000001,0.00012091090353608129,278
279,279,TrialState.COMPLETE,0.4172920286655426,2019-08-12 20:26:43.701072,2019-08-12 20:28:06.244299,2.831814302704926e-06,5.184340391305261e-05,0.45,0.8500000000000001,0.0005593985264919562,279
280,280,TrialState.COMPLETE,0.4396563023328781,2019-08-12 20:28:06.283095,2019-08-12 20:29:30.010366,0.00011002901112330089,1.005441289919135e-05,0.45,0.8500000000000001,9.569181802499943e-05,280
281,281,TrialState.COMPLETE,0.4292127192020416,2019-08-12 20:29:30.049948,2019-08-12 20:30:53.173443,0.0016245315418651747,2.7854075487796933e-06,0.45,0.8500000000000001,0.0006897916843807149,281
282,282,TrialState.COMPLETE,0.4337939918041229,2019-08-12 20:30:53.212219,2019-08-12 20:32:16.169930,0.0037685751150750577,0.0001491320223744975,0.45,0.8500000000000001,0.0003347364394584699,282
283,283,TrialState.COMPLETE,0.4398375302553177,2019-08-12 20:32:16.209645,2019-08-12 20:33:38.800847,3.7961066310415063e-06,1.5299740152906555e-05,0.45,0.8500000000000001,5.9429130844950234e-05,283
284,284,TrialState.COMPLETE,0.4413672089576721,2019-08-12 20:33:38.840272,2019-08-12 20:35:01.311983,0.007324157876886757,6.789874808060676e-05,0.45,0.8500000000000001,0.00045461174222105925,284
285,285,TrialState.COMPLETE,0.43600329756736755,2019-08-12 20:35:01.351759,2019-08-12 20:36:23.926987,0.002322971028649092,0.00023511471187567906,0.45,0.8500000000000001,0.0007948344637784937,285
286,286,TrialState.COMPLETE,0.49152612686157227,2019-08-12 20:36:23.967236,2019-08-12 20:37:46.024790,1.807876228442792e-05,1.3841239165639069e-05,0.25,0.8500000000000001,1.6846872811882174e-05,286
287,287,TrialState.COMPLETE,0.4650697559118271,2019-08-12 20:37:46.064630,2019-08-12 20:39:08.820609,1.1957801695315523e-05,0.00030989462383718537,0.25,0.8500000000000001,0.00019260062769620607,287
288,288,TrialState.COMPLETE,0.45103998482227325,2019-08-12 20:39:08.861165,2019-08-12 20:40:31.934008,0.00019224096262258046,1.3477687427694013e-06,0.45,0.8500000000000001,0.00014585308580533708,288
289,289,TrialState.COMPLETE,0.3937619626522064,2019-08-12 20:40:31.974097,2019-08-12 20:41:55.052840,0.0005120201729707979,2.2729283059437437e-06,0.25,0.8500000000000001,0.00023701664081108434,289
290,290,TrialState.COMPLETE,0.5128658413887024,2019-08-12 20:41:55.093543,2019-08-12 20:43:17.644200,7.945757140374807e-05,0.009945651380166998,0.25,0.8,2.434127782233819e-06,290
291,291,TrialState.COMPLETE,0.4640951156616211,2019-08-12 20:43:17.684607,2019-08-12 20:44:40.738188,0.0019071072972829141,4.131239065222843e-06,0.25,0.8,0.0009977580466602556,291
292,292,TrialState.COMPLETE,0.384534552693367,2019-08-12 20:44:40.778599,2019-08-12 20:46:03.135950,0.001090511263672668,5.813509671499187e-06,0.45,0.8500000000000001,0.0002732897546614708,292
293,293,TrialState.COMPLETE,0.45750682055950165,2019-08-12 20:46:03.176694,2019-08-12 20:47:25.826273,0.0008787472956332241,9.656450927023455e-05,0.45,0.8500000000000001,0.00040151723600392853,293
294,294,TrialState.COMPLETE,0.40284043550491333,2019-08-12 20:47:25.867049,2019-08-12 20:48:48.757520,5.853075177892506e-05,1.1238413800960841e-05,0.45,0.8500000000000001,6.99433497099638e-05,294
295,295,TrialState.COMPLETE,0.4638439863920212,2019-08-12 20:48:48.798589,2019-08-12 20:50:11.782956,0.0003015862331325941,4.714083085638062e-06,0.45,0.8500000000000001,0.00017362875674042935,295
296,296,TrialState.COMPLETE,0.4822276532649994,2019-08-12 20:50:11.823758,2019-08-12 20:51:35.155353,0.0007278232067349623,2.2129390106310774e-05,0.45,0.9,0.0001309804605935538,296
297,297,TrialState.COMPLETE,0.42567333579063416,2019-08-12 20:51:35.196463,2019-08-12 20:52:58.102119,0.0034295275263152465,3.4466167081965815e-05,0.45,0.8500000000000001,0.0004939617875282186,297
298,298,TrialState.COMPLETE,0.4536891132593155,2019-08-12 20:52:58.143047,2019-08-12 20:54:21.159002,0.0012876363556533616,0.00019101081867385275,0.45,0.8500000000000001,2.4112320597178486e-05,298
299,299,TrialState.COMPLETE,0.38709181547164917,2019-08-12 20:54:21.200396,2019-08-12 20:55:43.739427,0.0004014757472870036,1.7307243215271673e-06,0.45,0.8500000000000001,0.00035020689718494205,299
300,300,TrialState.COMPLETE,0.4641217887401581,2019-08-12 20:55:43.780862,2019-08-12 20:57:06.844410,2.3426522469016854e-05,8.030942183931796e-05,0.45,0.8500000000000001,4.516778937424033e-05,300
301,301,TrialState.COMPLETE,0.4538501799106598,2019-08-12 20:57:06.885960,2019-08-12 20:58:29.719674,4.5424015707090004e-05,5.381620841475213e-05,0.45,0.8500000000000001,0.0006004006992875019,301
302,302,TrialState.COMPLETE,0.4572869688272476,2019-08-12 20:58:29.761932,2019-08-12 20:59:52.570271,0.00015425837525677625,0.0004105585462767162,0.45,0.8500000000000001,0.0003157746698870436,302
303,303,TrialState.COMPLETE,0.42845380306243896,2019-08-12 20:59:52.612669,2019-08-12 21:01:15.250175,0.0015281085670892788,8.305887254418705e-06,0.45,0.8500000000000001,9.538547539469344e-05,303
304,304,TrialState.COMPLETE,0.45329664647579193,2019-08-12 21:01:15.292350,2019-08-12 21:02:38.250911,0.008546614781300046,0.00012391223026650603,0.45,0.8500000000000001,0.000901277055728966,304
305,305,TrialState.COMPLETE,0.4400484412908554,2019-08-12 21:02:38.293227,2019-08-12 21:04:01.158587,0.0050410385210574934,3.125585306326203e-06,0.45,0.8500000000000001,0.000660670568461446,305
306,306,TrialState.COMPLETE,0.4435228556394577,2019-08-12 21:04:01.200983,2019-08-12 21:05:24.451967,0.0006360001871537869,6.0020978514171354e-05,0.45,0.8500000000000001,0.00022916089066460574,306
307,307,TrialState.COMPLETE,0.3983033150434494,2019-08-12 21:05:24.494617,2019-08-12 21:06:47.497229,0.006723234001089729,2.788158269653844e-05,0.45,0.8500000000000001,0.00026673420200900487,307
308,308,TrialState.COMPLETE,0.37966717779636383,2019-08-12 21:06:47.539852,2019-08-12 21:08:11.295576,0.002628577700891266,4.3602594275420005e-05,0.45,0.8500000000000001,8.244861790922209e-05,308
309,309,TrialState.COMPLETE,0.4207899570465088,2019-08-12 21:08:11.338485,2019-08-12 21:09:34.890575,0.0020260803504081972,1.7994388293594205e-05,0.45,0.8500000000000001,0.00015650245600815085,309
310,310,TrialState.COMPLETE,0.40189139544963837,2019-08-12 21:09:34.934118,2019-08-12 21:10:58.048572,3.0443126005393944e-05,7.098020006070038e-06,0.25,0.8500000000000001,0.0005267175189224571,310
311,311,TrialState.COMPLETE,0.4478996992111206,2019-08-12 21:10:58.091319,2019-08-12 21:12:20.763325,0.00021309699263344147,0.00015134080127753117,0.25,0.8500000000000001,0.00020527314567645572,311
312,312,TrialState.COMPLETE,0.4234526455402374,2019-08-12 21:12:20.806560,2019-08-12 21:13:43.354806,0.000987327249262116,0.0007639392971539575,0.45,0.8500000000000001,0.00011491508456483931,312
313,313,TrialState.COMPLETE,0.4520835876464844,2019-08-12 21:13:43.398878,2019-08-12 21:15:05.695707,0.0005006814867851952,0.0002184527129407131,0.45,0.8500000000000001,0.00037886268362874426,313
314,314,TrialState.COMPLETE,0.4781971722841263,2019-08-12 21:15:05.739872,2019-08-12 21:16:28.259480,5.088477569239499e-06,0.00010373605338490168,0.45,0.8500000000000001,0.0004463741718634096,314
315,315,TrialState.COMPLETE,0.4671641141176224,2019-08-12 21:16:28.303216,2019-08-12 21:17:51.313104,0.00036379770993408365,0.0003526873791172933,0.45,0.8500000000000001,0.0007422646579089577,315
316,316,TrialState.COMPLETE,0.42815548181533813,2019-08-12 21:17:51.357011,2019-08-12 21:19:14.140685,0.00011583930587544001,3.7248891678931017e-06,0.45,0.8500000000000001,6.556431640574928e-05,316
317,317,TrialState.COMPLETE,0.4104447215795517,2019-08-12 21:19:14.184929,2019-08-12 21:20:36.709361,0.0011412383915800073,2.438458793389215e-06,0.45,0.8500000000000001,0.00017779917143870654,317
318,318,TrialState.COMPLETE,0.4560093730688095,2019-08-12 21:20:36.753611,2019-08-12 21:21:59.182774,2.3629604968594055e-06,0.0010473468628191091,0.45,0.8500000000000001,0.0003026309502190391,318
319,319,TrialState.COMPLETE,0.4945637136697769,2019-08-12 21:21:59.227279,2019-08-12 21:23:22.071357,8.742862566706913e-05,0.00027436722852929875,0.45,0.8500000000000001,0.00013457813258666457,319
320,320,TrialState.COMPLETE,0.39486321806907654,2019-08-12 21:23:22.115690,2019-08-12 21:24:44.917913,0.00405523654626981,1.257272921829068e-06,0.45,0.8500000000000001,0.000554424856185318,320
321,321,TrialState.COMPLETE,0.49664635956287384,2019-08-12 21:24:44.961391,2019-08-12 21:26:07.699892,1.6027951698598823e-06,0.0006026611926379749,0.45,0.8500000000000001,2.9657039339692945e-05,321
322,322,TrialState.COMPLETE,0.4416770339012146,2019-08-12 21:26:07.744984,2019-08-12 21:27:31.059547,0.00028510776042268824,1.2441842001728416e-05,0.45,0.8500000000000001,5.355733598361187e-05,322
323,323,TrialState.COMPLETE,0.44571539759635925,2019-08-12 21:27:31.104442,2019-08-12 21:28:54.531330,0.005727547434739417,5.006638920447902e-06,0.45,0.8500000000000001,0.00023706140892842994,323
324,324,TrialState.COMPLETE,0.45712779462337494,2019-08-12 21:28:54.575796,2019-08-12 21:30:17.271115,0.0031246010710241218,1.5018358842546964e-06,0.45,0.8500000000000001,0.0008817442851623429,324
325,325,TrialState.COMPLETE,0.404044508934021,2019-08-12 21:30:17.316660,2019-08-12 21:31:40.596803,0.0007835197696288917,0.0031215781383872082,0.45,0.8500000000000001,9.976207589979235e-05,325
326,326,TrialState.COMPLETE,0.4100121110677719,2019-08-12 21:31:40.642262,2019-08-12 21:33:03.459666,1.444820811871031e-05,1.015459667360087e-06,0.45,0.8500000000000001,0.00038137909247487324,326
327,327,TrialState.COMPLETE,0.45641833543777466,2019-08-12 21:33:03.504942,2019-08-12 21:34:26.949623,0.0014359861219539105,3.848008775854126e-05,0.45,0.8500000000000001,0.00019857869911294636,327
328,328,TrialState.COMPLETE,0.46435026824474335,2019-08-12 21:34:26.995292,2019-08-12 21:35:49.768449,6.334955724064752e-06,3.102283259994269e-05,0.45,0.8500000000000001,0.0006278753501455493,328
329,329,TrialState.COMPLETE,0.43954548239707947,2019-08-12 21:35:49.813165,2019-08-12 21:37:12.458991,0.0018368362386248437,7.977830114509112e-05,0.45,0.8500000000000001,0.00047140901710545236,329
330,330,TrialState.COMPLETE,0.4281594455242157,2019-08-12 21:37:12.504604,2019-08-12 21:38:35.971461,0.0005499460032781993,0.0004877316637494019,0.45,0.8500000000000001,0.00031047496516959435,330
331,331,TrialState.COMPLETE,0.4481598287820816,2019-08-12 21:38:36.017683,2019-08-12 21:39:58.926226,0.0003949562393171351,0.0023957402951320654,0.45,0.8500000000000001,3.555719637761388e-05,331
332,332,TrialState.COMPLETE,0.4153526574373245,2019-08-12 21:39:58.972870,2019-08-12 21:41:21.864817,0.0022271974089700134,5.984856621283256e-06,0.45,0.8500000000000001,7.739402441676594e-05,332
333,333,TrialState.COMPLETE,0.509944349527359,2019-08-12 21:41:21.910675,2019-08-12 21:42:44.664641,0.0001748056628240969,1.0114218236351552e-05,0.45,0.8500000000000001,1.2922954128713001e-05,333
334,334,TrialState.COMPLETE,0.4685945063829422,2019-08-12 21:42:44.710903,2019-08-12 21:44:07.744067,0.0009044831123355283,6.829111766017135e-05,0.45,0.8500000000000001,0.00025629997246949337,334
335,335,TrialState.COMPLETE,0.41280750930309296,2019-08-12 21:44:07.790009,2019-08-12 21:45:30.949304,0.00024872199133958825,0.004407774275689471,0.45,0.8500000000000001,0.00016994088631082198,335
336,336,TrialState.COMPLETE,0.38571006059646606,2019-08-12 21:45:30.995958,2019-08-12 21:46:53.939200,5.120706853560123e-05,2.2987748081542884e-05,0.45,0.8500000000000001,0.00011573543005742706,336
337,337,TrialState.COMPLETE,0.4441244900226593,2019-08-12 21:46:53.986365,2019-08-12 21:48:16.058452,0.0006375447387234677,0.0015627985058297464,0.45,0.8500000000000001,0.00014987082060873374,337
338,338,TrialState.COMPLETE,0.4389575123786926,2019-08-12 21:48:16.105176,2019-08-12 21:49:39.581338,0.0043418300126593845,0.008049282321833289,0.45,0.8500000000000001,0.0009995798438824973,338
339,339,TrialState.COMPLETE,0.4918544590473175,2019-08-12 21:49:39.628241,2019-08-12 21:51:02.469919,0.00013178129630283693,1.947674508694127e-06,0.45,0.8500000000000001,0.0007996728598656574,339
340,340,TrialState.COMPLETE,0.41155070066452026,2019-08-12 21:51:02.517391,2019-08-12 21:52:24.829105,0.002634442702803549,2.8434312859215596e-06,0.45,0.8500000000000001,0.0007086580603642147,340
341,341,TrialState.COMPLETE,0.47427962720394135,2019-08-12 21:52:24.876567,2019-08-12 21:53:46.792703,0.0012521826598123234,1.5269393687577478e-05,0.45,0.8500000000000001,0.0009964342026011392,341
342,342,TrialState.COMPLETE,0.678421288728714,2019-08-12 21:53:46.840623,2019-08-12 21:55:09.929688,0.0016669664810113538,0.00015380740572306167,0.45,0.8500000000000001,1.2544408582792407e-06,342
343,343,TrialState.COMPLETE,0.40895992517471313,2019-08-12 21:55:09.977228,2019-08-12 21:56:32.444327,3.7931660922724996e-05,6.098913490304373e-05,0.45,0.8500000000000001,0.0003925609060909405,343
344,344,TrialState.COMPLETE,0.4474198669195175,2019-08-12 21:56:32.492030,2019-08-12 21:57:55.255061,0.00033266085570477817,0.00010858316934902466,0.45,0.8500000000000001,0.0003411430293637186,344
345,345,TrialState.COMPLETE,0.42271216213703156,2019-08-12 21:57:55.303036,2019-08-12 21:59:18.822205,6.259267347985729e-05,4.603135166945378e-05,0.45,0.8500000000000001,0.00028376068764229974,345
346,346,TrialState.COMPLETE,0.45456117391586304,2019-08-12 21:59:18.870018,2019-08-12 22:00:42.167575,0.003434424874955766,3.915547196168529e-06,0.45,0.8500000000000001,0.00012844111785812514,346
347,347,TrialState.COMPLETE,0.45546069741249084,2019-08-12 22:00:42.215726,2019-08-12 22:02:05.691951,0.0004597895172683503,8.686772474301003e-06,0.45,0.8500000000000001,1.622589630144397e-05,347
348,348,TrialState.COMPLETE,0.46233828365802765,2019-08-12 22:02:05.740259,2019-08-12 22:03:29.078064,2.1412759423307887e-05,0.001251936295579385,0.45,0.8500000000000001,0.0004979770936950625,348
349,349,TrialState.COMPLETE,0.4220908433198929,2019-08-12 22:03:29.126526,2019-08-12 22:04:52.238294,0.008221746466269397,0.00019700692220121798,0.45,0.8500000000000001,0.00019386705895119204,349
350,350,TrialState.COMPLETE,0.5294809937477112,2019-08-12 22:04:52.286693,2019-08-12 22:06:15.579111,0.0010189563319500264,6.992466446171208e-06,0.45,0.8500000000000001,2.2076644163408446e-05,350
351,351,TrialState.COMPLETE,0.43881458044052124,2019-08-12 22:06:15.628167,2019-08-12 22:07:38.676839,8.185344399384422e-06,9.028939353116951e-05,0.45,0.8500000000000001,5.944985708411685e-05,351
352,352,TrialState.COMPLETE,0.4728963375091553,2019-08-12 22:07:38.725746,2019-08-12 22:09:02.829236,0.0013563659449034693,1.978418016211964e-05,0.45,0.8500000000000001,4.683678453016798e-05,352
353,353,TrialState.COMPLETE,0.4054577946662903,2019-08-12 22:09:02.878578,2019-08-12 22:10:25.943483,4.356876661299263e-06,0.0006917700407647594,0.45,0.8500000000000001,0.0005631625429321704,353
354,354,TrialState.COMPLETE,0.4669893980026245,2019-08-12 22:10:25.992742,2019-08-12 22:11:49.893237,0.0007547194191115759,0.0002606679212313927,0.45,0.8500000000000001,0.00010691239900290619,354
355,355,TrialState.COMPLETE,0.42361266911029816,2019-08-12 22:11:49.942858,2019-08-12 22:13:13.145633,0.0060929602596147886,0.006287747409792751,0.45,0.8500000000000001,0.00023122266503774078,355
356,356,TrialState.COMPLETE,0.43692828714847565,2019-08-12 22:13:13.195729,2019-08-12 22:14:37.520724,0.00019233726850694592,0.0004109751705244929,0.45,0.8500000000000001,8.614875448422086e-05,356
357,357,TrialState.COMPLETE,0.4259196072816849,2019-08-12 22:14:37.570330,2019-08-12 22:16:00.464094,2.7336428175529975e-05,2.3168711579613126e-06,0.45,0.8500000000000001,0.00016379381385755418,357
358,358,TrialState.COMPLETE,0.3864571452140808,2019-08-12 22:16:00.514040,2019-08-12 22:17:23.458255,0.0048152661105015215,2.5126480213835127e-05,0.45,0.8500000000000001,0.0004353280976180912,358
359,359,TrialState.COMPLETE,0.5096213519573212,2019-08-12 22:17:23.507887,2019-08-12 22:18:46.694204,0.00010113430646812766,3.382488481658988e-06,0.45,0.8500000000000001,0.0008366095712079018,359
360,360,TrialState.COMPLETE,0.4099474251270294,2019-08-12 22:18:46.743302,2019-08-12 22:20:09.723061,0.002284868153506374,0.00013378924987157288,0.45,0.8500000000000001,0.00034595174513630335,360
361,361,TrialState.COMPLETE,0.3928536921739578,2019-08-12 22:20:09.773361,2019-08-12 22:21:32.825382,7.681736357140914e-05,3.4946200330963644e-05,0.45,0.8500000000000001,0.00027252743170442546,361
362,362,TrialState.COMPLETE,0.5284428298473358,2019-08-12 22:21:32.875564,2019-08-12 22:22:55.680453,0.001844132796935826,0.0003189674507089791,0.25,0.8500000000000001,4.134863483912734e-06,362
363,363,TrialState.COMPLETE,0.44135357439517975,2019-08-12 22:22:55.730440,2019-08-12 22:24:18.876778,0.00023941176868629143,1.6668422051736519e-06,0.25,0.8500000000000001,0.00021735301298032617,363
364,364,TrialState.COMPLETE,0.39335131645202637,2019-08-12 22:24:18.927673,2019-08-12 22:25:41.966607,0.0005789062504096553,1.1647687073341286e-05,0.25,0.8500000000000001,0.000648616732888305,364
365,365,TrialState.COMPLETE,0.40482814610004425,2019-08-12 22:25:42.017141,2019-08-12 22:27:05.229177,0.00042811454484464705,1.1698743322141004e-06,0.25,0.8500000000000001,0.00013347066576988712,365
366,366,TrialState.COMPLETE,0.4061582237482071,2019-08-12 22:27:05.279902,2019-08-12 22:28:28.166796,0.00986765234313871,0.00017403760271722984,0.25,0.8500000000000001,7.523358875302003e-05,366
367,367,TrialState.COMPLETE,0.43955138325691223,2019-08-12 22:28:28.217772,2019-08-12 22:29:51.366618,0.0002928286864917645,5.121870068265523e-06,0.45,0.8500000000000001,0.00042164013815601,367
368,368,TrialState.COMPLETE,0.4614311158657074,2019-08-12 22:29:51.417112,2019-08-12 22:31:15.087597,0.0030032727893353375,0.0008755013612095208,0.45,0.8500000000000001,3.839355577542225e-05,368
369,369,TrialState.COMPLETE,0.453802227973938,2019-08-12 22:31:15.138961,2019-08-12 22:32:38.130445,0.0008646290049086712,1.4426627777337639e-05,0.45,0.8500000000000001,0.0005002750051702192,369
370,370,TrialState.COMPLETE,0.4000142514705658,2019-08-12 22:32:38.181647,2019-08-12 22:34:00.874630,0.0001608495142390983,5.176776617463119e-05,0.45,0.8500000000000001,9.231986330133453e-05,370
371,371,TrialState.COMPLETE,0.4684889018535614,2019-08-12 22:34:00.926152,2019-08-12 22:35:24.055316,0.0015409013595279676,0.00204887370180135,0.45,0.8500000000000001,8.935753924750607e-06,371
372,372,TrialState.COMPLETE,0.46880052983760834,2019-08-12 22:35:24.106372,2019-08-12 22:36:47.470210,0.0012149064621276228,7.314524785449285e-05,0.45,0.8500000000000001,0.0009972300056367092,372
373,373,TrialState.COMPLETE,0.4733041077852249,2019-08-12 22:36:47.522170,2019-08-12 22:38:10.686315,1.7241395556625523e-05,2.894856648418507e-05,0.25,0.8500000000000001,0.00018640245404206245,373
374,374,TrialState.COMPLETE,0.4281769394874573,2019-08-12 22:38:10.738495,2019-08-12 22:39:33.536259,0.0006821039097043946,1.79001587802602e-05,0.25,0.8500000000000001,0.0002971765693942986,374
375,375,TrialState.COMPLETE,0.41004781424999237,2019-08-12 22:39:33.588165,2019-08-12 22:40:56.051426,0.00012569388680627085,7.872345829673392e-06,0.25,0.8500000000000001,2.7436463634290203e-05,375
376,376,TrialState.COMPLETE,0.4390667676925659,2019-08-12 22:40:56.104437,2019-08-12 22:42:19.301721,0.0037403472839911025,0.0005156369113691747,0.25,0.8500000000000001,6.364914815702208e-05,376
377,377,TrialState.COMPLETE,0.41353975236415863,2019-08-12 22:42:19.354616,2019-08-12 22:43:42.521160,0.00035421103648514135,4.582057977455665e-06,0.25,0.8500000000000001,0.0007411671965082506,377
378,378,TrialState.COMPLETE,0.4316031187772751,2019-08-12 22:43:42.574091,2019-08-12 22:45:05.373031,0.0005419438144286405,4.203374555651566e-05,0.25,0.8,0.0002557171609146651,378
379,379,TrialState.COMPLETE,0.4200729727745056,2019-08-12 22:45:05.425434,2019-08-12 22:46:28.429375,0.0020997416806995723,0.00011371882877978663,0.45,0.8500000000000001,0.0005907231827725126,379
380,380,TrialState.COMPLETE,0.4008139669895172,2019-08-12 22:46:28.482634,2019-08-12 22:47:50.472731,0.001040865659866184,0.00022990605206055426,0.45,0.8500000000000001,0.0001162983198994379,380
381,381,TrialState.COMPLETE,0.39618925750255585,2019-08-12 22:47:50.525986,2019-08-12 22:49:13.289995,0.00022401953312175946,0.001754549266776668,0.45,0.8500000000000001,0.00035271838581003287,381
382,382,TrialState.COMPLETE,0.4347396492958069,2019-08-12 22:49:13.343026,2019-08-12 22:50:36.228521,0.0024933373085465637,0.0038405059529617756,0.45,0.8500000000000001,0.00015180761135170004,382
383,383,TrialState.COMPLETE,0.396990031003952,2019-08-12 22:50:36.281718,2019-08-12 22:51:59.523750,0.005306144531617806,0.0010131333780069264,0.45,0.8500000000000001,0.00022585260466959398,383
384,384,TrialState.COMPLETE,0.42075368762016296,2019-08-12 22:51:59.576703,2019-08-12 22:53:22.455644,0.0074194254870037545,1.0092688382782788e-06,0.45,0.8500000000000001,0.00010040691984348328,384
385,385,TrialState.COMPLETE,0.4113663285970688,2019-08-12 22:53:22.509833,2019-08-12 22:54:45.291540,1.028660587107285e-06,2.509558564832688e-06,0.45,0.8500000000000001,0.0004524139759739034,385
386,386,TrialState.COMPLETE,0.5129401087760925,2019-08-12 22:54:45.344829,2019-08-12 22:56:08.386990,1.1004183018398019e-05,9.700544221735455e-06,0.45,0.8500000000000001,5.354598221476897e-05,386
387,387,TrialState.COMPLETE,0.41578441858291626,2019-08-12 22:56:08.440753,2019-08-12 22:57:31.493599,0.009944363618079266,5.711703301432094e-05,0.45,0.8500000000000001,0.00013711977972216642,387
388,388,TrialState.COMPLETE,0.4760591834783554,2019-08-12 22:57:31.547383,2019-08-12 22:58:54.713652,0.0008789309934803741,6.42209764040347e-06,0.45,0.8500000000000001,0.0008554491089793907,388
389,389,TrialState.COMPLETE,0.40745075047016144,2019-08-12 22:58:54.767852,2019-08-12 23:00:17.864492,9.419926407061612e-05,1.454015999096792e-06,0.45,0.8500000000000001,0.0002045812495168525,389
390,390,TrialState.COMPLETE,0.525293618440628,2019-08-12 23:00:17.918712,2019-08-12 23:01:40.118599,0.0029822690909187747,2.008807230165973e-06,0.45,0.8500000000000001,0.000651637595250486,390
